split,label,dataset,episode,segment_index,start_frame,end_frame,sample_start,sample_end,frame,path,instruction,prompt
train,rotate_to_bin,sorting_packages_part_1,1,4,705,762,708,759,718,train/rotate_to_bin/sorting_packages_part_1_ep000001_seg04_f000718.jpg,Rotate the waist with the right arm.,Rotate the waist with the right arm.
train,rotate_to_bin,sorting_packages_part_1,1,4,705,762,708,759,728,train/rotate_to_bin/sorting_packages_part_1_ep000001_seg04_f000728.jpg,Rotate the waist with the right arm.,Rotate the waist with the right arm.
train,rotate_to_bin,sorting_packages_part_1,1,4,705,762,708,759,738,train/rotate_to_bin/sorting_packages_part_1_ep000001_seg04_f000738.jpg,Rotate the waist with the right arm.,Rotate the waist with the right arm.
train,rotate_to_bin,sorting_packages_part_1,1,4,705,762,708,759,748,train/rotate_to_bin/sorting_packages_part_1_ep000001_seg04_f000748.jpg,Rotate the waist with the right arm.,Rotate the waist with the right arm.
train,rotate_to_bin,sorting_packages_part_1,1,4,705,762,708,759,758,train/rotate_to_bin/sorting_packages_part_1_ep000001_seg04_f000758.jpg,Rotate the waist with the right arm.,Rotate the waist with the right arm.
train,place_in_blue_bin,sorting_packages_part_1,1,5,762,822,765,819,765,train/place_in_blue_bin/sorting_packages_part_1_ep000001_seg05_f000765.jpg,Place the package in the blue bin.,Place the package in the blue bin.
train,place_in_blue_bin,sorting_packages_part_1,1,5,762,822,765,819,775,train/place_in_blue_bin/sorting_packages_part_1_ep000001_seg05_f000775.jpg,Place the package in the blue bin.,Place the package in the blue bin.
train,place_in_blue_bin,sorting_packages_part_1,1,5,762,822,765,819,785,train/place_in_blue_bin/sorting_packages_part_1_ep000001_seg05_f000785.jpg,Place the package in the blue bin.,Place the package in the blue bin.
train,place_in_blue_bin,sorting_packages_part_1,1,5,762,822,765,819,795,train/place_in_blue_bin/sorting_packages_part_1_ep000001_seg05_f000795.jpg,Place the package in the blue bin.,Place the package in the blue bin.
train,place_in_blue_bin,sorting_packages_part_1,1,5,762,822,765,819,805,train/place_in_blue_bin/sorting_packages_part_1_ep000001_seg05_f000805.jpg,Place the package in the blue bin.,Place the package in the blue bin.
train,place_in_blue_bin,sorting_packages_part_1,1,5,762,822,765,819,815,train/place_in_blue_bin/sorting_packages_part_1_ep000001_seg05_f000815.jpg,Place the package in the blue bin.,Place the package in the blue bin.
train,place_in_blue_bin,sorting_packages_part_1,1,5,762,822,765,819,818,train/place_in_blue_bin/sorting_packages_part_1_ep000001_seg05_f000818.jpg,Place the package in the blue bin.,Place the package in the blue bin.
train,return_initial,sorting_packages_part_1,1,6,822,927,827,923,827,train/return_initial/sorting_packages_part_1_ep000001_seg06_f000827.jpg,Both arms coordinate and return the waist to the initial posture.,Both arms coordinate and the waist returns to the initial posture.
train,return_initial,sorting_packages_part_1,1,6,822,927,827,923,837,train/return_initial/sorting_packages_part_1_ep000001_seg06_f000837.jpg,Both arms coordinate and return the waist to the initial posture.,Both arms coordinate and the waist returns to the initial posture.
train,return_initial,sorting_packages_part_1,1,6,822,927,827,923,847,train/return_initial/sorting_packages_part_1_ep000001_seg06_f000847.jpg,Both arms coordinate and return the waist to the initial posture.,Both arms coordinate and the waist returns to the initial posture.
train,return_initial,sorting_packages_part_1,1,6,822,927,827,923,857,train/return_initial/sorting_packages_part_1_ep000001_seg06_f000857.jpg,Both arms coordinate and return the waist to the initial posture.,Both arms coordinate and the waist returns to the initial posture.
train,return_initial,sorting_packages_part_1,1,6,822,927,827,923,867,train/return_initial/sorting_packages_part_1_ep000001_seg06_f000867.jpg,Both arms coordinate and return the waist to the initial posture.,Both arms coordinate and the waist returns to the initial posture.
train,return_initial,sorting_packages_part_1,1,6,822,927,827,923,877,train/return_initial/sorting_packages_part_1_ep000001_seg06_f000877.jpg,Both arms coordinate and return the waist to the initial posture.,Both arms coordinate and the waist returns to the initial posture.
train,return_initial,sorting_packages_part_1,1,6,822,927,827,923,887,train/return_initial/sorting_packages_part_1_ep000001_seg06_f000887.jpg,Both arms coordinate and return the waist to the initial posture.,Both arms coordinate and the waist returns to the initial posture.
train,return_initial,sorting_packages_part_1,1,6,822,927,827,923,897,train/return_initial/sorting_packages_part_1_ep000001_seg06_f000897.jpg,Both arms coordinate and return the waist to the initial posture.,Both arms coordinate and the waist returns to the initial posture.
train,return_initial,sorting_packages_part_1,1,6,822,927,827,923,907,train/return_initial/sorting_packages_part_1_ep000001_seg06_f000907.jpg,Both arms coordinate and return the waist to the initial posture.,Both arms coordinate and the waist returns to the initial posture.
train,return_initial,sorting_packages_part_1,1,6,822,927,827,923,917,train/return_initial/sorting_packages_part_1_ep000001_seg06_f000917.jpg,Both arms coordinate and return the waist to the initial posture.,Both arms coordinate and the waist returns to the initial posture.
train,return_initial,sorting_packages_part_1,1,6,822,927,827,923,922,train/return_initial/sorting_packages_part_1_ep000001_seg06_f000922.jpg,Both arms coordinate and return the waist to the initial posture.,Both arms coordinate and the waist returns to the initial posture.
train,grab_table,sorting_packages_part_1,2,0,0,170,8,162,8,train/grab_table/sorting_packages_part_1_ep000002_seg00_f000008.jpg,Grab the package on the table with right arm yellow.,Grab the package on the table with right arm yellow.
train,grab_table,sorting_packages_part_1,2,0,0,170,8,162,18,train/grab_table/sorting_packages_part_1_ep000002_seg00_f000018.jpg,Grab the package on the table with right arm yellow.,Grab the package on the table with right arm yellow.
train,grab_table,sorting_packages_part_1,2,0,0,170,8,162,28,train/grab_table/sorting_packages_part_1_ep000002_seg00_f000028.jpg,Grab the package on the table with right arm yellow.,Grab the package on the table with right arm yellow.
train,grab_table,sorting_packages_part_1,2,0,0,170,8,162,38,train/grab_table/sorting_packages_part_1_ep000002_seg00_f000038.jpg,Grab the package on the table with right arm yellow.,Grab the package on the table with right arm yellow.
train,grab_table,sorting_packages_part_1,2,0,0,170,8,162,48,train/grab_table/sorting_packages_part_1_ep000002_seg00_f000048.jpg,Grab the package on the table with right arm yellow.,Grab the package on the table with right arm yellow.
train,grab_table,sorting_packages_part_1,2,0,0,170,8,162,58,train/grab_table/sorting_packages_part_1_ep000002_seg00_f000058.jpg,Grab the package on the table with right arm yellow.,Grab the package on the table with right arm yellow.
train,grab_table,sorting_packages_part_1,2,0,0,170,8,162,68,train/grab_table/sorting_packages_part_1_ep000002_seg00_f000068.jpg,Grab the package on the table with right arm yellow.,Grab the package on the table with right arm yellow.
train,grab_table,sorting_packages_part_1,2,0,0,170,8,162,78,train/grab_table/sorting_packages_part_1_ep000002_seg00_f000078.jpg,Grab the package on the table with right arm yellow.,Grab the package on the table with right arm yellow.
train,grab_table,sorting_packages_part_1,2,0,0,170,8,162,88,train/grab_table/sorting_packages_part_1_ep000002_seg00_f000088.jpg,Grab the package on the table with right arm yellow.,Grab the package on the table with right arm yellow.
train,grab_table,sorting_packages_part_1,2,0,0,170,8,162,98,train/grab_table/sorting_packages_part_1_ep000002_seg00_f000098.jpg,Grab the package on the table with right arm yellow.,Grab the package on the table with right arm yellow.
train,grab_table,sorting_packages_part_1,2,0,0,170,8,162,108,train/grab_table/sorting_packages_part_1_ep000002_seg00_f000108.jpg,Grab the package on the table with right arm yellow.,Grab the package on the table with right arm yellow.
train,grab_table,sorting_packages_part_1,2,0,0,170,8,162,118,train/grab_table/sorting_packages_part_1_ep000002_seg00_f000118.jpg,Grab the package on the table with right arm yellow.,Grab the package on the table with right arm yellow.
train,grab_table,sorting_packages_part_1,2,0,0,170,8,162,128,train/grab_table/sorting_packages_part_1_ep000002_seg00_f000128.jpg,Grab the package on the table with right arm yellow.,Grab the package on the table with right arm yellow.
train,grab_table,sorting_packages_part_1,2,0,0,170,8,162,138,train/grab_table/sorting_packages_part_1_ep000002_seg00_f000138.jpg,Grab the package on the table with right arm yellow.,Grab the package on the table with right arm yellow.
train,grab_table,sorting_packages_part_1,2,0,0,170,8,162,148,train/grab_table/sorting_packages_part_1_ep000002_seg00_f000148.jpg,Grab the package on the table with right arm yellow.,Grab the package on the table with right arm yellow.
train,grab_table,sorting_packages_part_1,2,0,0,170,8,162,158,train/grab_table/sorting_packages_part_1_ep000002_seg00_f000158.jpg,Grab the package on the table with right arm yellow.,Grab the package on the table with right arm yellow.
train,grab_table,sorting_packages_part_1,2,0,0,170,8,162,161,train/grab_table/sorting_packages_part_1_ep000002_seg00_f000161.jpg,Grab the package on the table with right arm yellow.,Grab the package on the table with right arm yellow.
train,turn_to_scanner,sorting_packages_part_1,2,1,170,268,175,263,175,train/turn_to_scanner/sorting_packages_part_1_ep000002_seg01_f000175.jpg,Turn the waist right to face the barcode scanner.,Turn the waist right to face the barcode scanner.
train,turn_to_scanner,sorting_packages_part_1,2,1,170,268,175,263,185,train/turn_to_scanner/sorting_packages_part_1_ep000002_seg01_f000185.jpg,Turn the waist right to face the barcode scanner.,Turn the waist right to face the barcode scanner.
train,turn_to_scanner,sorting_packages_part_1,2,1,170,268,175,263,195,train/turn_to_scanner/sorting_packages_part_1_ep000002_seg01_f000195.jpg,Turn the waist right to face the barcode scanner.,Turn the waist right to face the barcode scanner.
train,turn_to_scanner,sorting_packages_part_1,2,1,170,268,175,263,205,train/turn_to_scanner/sorting_packages_part_1_ep000002_seg01_f000205.jpg,Turn the waist right to face the barcode scanner.,Turn the waist right to face the barcode scanner.
train,turn_to_scanner,sorting_packages_part_1,2,1,170,268,175,263,215,train/turn_to_scanner/sorting_packages_part_1_ep000002_seg01_f000215.jpg,Turn the waist right to face the barcode scanner.,Turn the waist right to face the barcode scanner.
train,turn_to_scanner,sorting_packages_part_1,2,1,170,268,175,263,225,train/turn_to_scanner/sorting_packages_part_1_ep000002_seg01_f000225.jpg,Turn the waist right to face the barcode scanner.,Turn the waist right to face the barcode scanner.
train,turn_to_scanner,sorting_packages_part_1,2,1,170,268,175,263,235,train/turn_to_scanner/sorting_packages_part_1_ep000002_seg01_f000235.jpg,Turn the waist right to face the barcode scanner.,Turn the waist right to face the barcode scanner.
train,turn_to_scanner,sorting_packages_part_1,2,1,170,268,175,263,245,train/turn_to_scanner/sorting_packages_part_1_ep000002_seg01_f000245.jpg,Turn the waist right to face the barcode scanner.,Turn the waist right to face the barcode scanner.
train,turn_to_scanner,sorting_packages_part_1,2,1,170,268,175,263,255,train/turn_to_scanner/sorting_packages_part_1_ep000002_seg01_f000255.jpg,Turn the waist right to face the barcode scanner.,Turn the waist right to face the barcode scanner.
train,turn_to_scanner,sorting_packages_part_1,2,1,170,268,175,263,262,train/turn_to_scanner/sorting_packages_part_1_ep000002_seg01_f000262.jpg,Turn the waist right to face the barcode scanner.,Turn the waist right to face the barcode scanner.
train,place_on_scanning_table,sorting_packages_part_1,2,2,268,541,350,500,350,train/place_on_scanning_table/sorting_packages_part_1_ep000002_seg02_f000350.jpg,Place the package on the scanning table with the barcode facing up.,Place the package on the scanning table with the barcode facing up.
train,place_on_scanning_table,sorting_packages_part_1,2,2,268,541,350,500,360,train/place_on_scanning_table/sorting_packages_part_1_ep000002_seg02_f000360.jpg,Place the package on the scanning table with the barcode facing up.,Place the package on the scanning table with the barcode facing up.
